"CNG_MONTH","CNG_YEAR","LOCATION","ERNCD","SUM(HOURS_EARNED)"
"01","2017","CA0627","ATA",0
"01","2017","CA0627","DHO",13.733331
"01","2017","CA0627","EWC",10
"01","2017","CA0627","FIF",16
"01","2017","CA0627","FUP",48
"01","2017","CA0627","HLW",55.733334
"01","2017","CA0627","HOH",72.266666
"01","2017","CA0627","HOM",16
"01","2017","CA0627","HOP",8
"01","2017","CA0627","HTW",2.249999
"01","2017","CA0627","HWP",8.55
"01","2017","CA0627","ILL",8
"01","2017","CA0627","MMC",20
"01","2017","CA0627","MPF",64
"01","2017","CA0627","MUN",16
"01","2017","CA0627","OTP",69.600001
"01","2017","CA0627","PPD",5
"01","2017","CA0627","REG",1832.899997
"01","2017","CA0627","RTP",8
"01","2017","CA0627","S10",63.450003
"01","2017","CA0627","SDO",2.500001
"01","2017","CA0627","SIF",8
"01","2017","CA0627","SIU",8
"01","2017","CA0627","SPP",199.816666
"01","2017","CA0627","UMB",21
"01","2017","CA0627","UMP",21
"01","2017","CA0627","VAH",32
"01","2017","CA0627","VCC",128
"01","2017","GA0244","DHH",8
"01","2017","GA0244","DHO",6.083332
"01","2017","GA0244","EWC",4
"01","2017","GA0244","EWH",9
"01","2017","GA0244","FHH",3
"01","2017","GA0244","FIF",9.25
"01","2017","GA0244","FIL",6.5
"01","2017","GA0244","HLW",87.566666
"01","2017","GA0244","HOH",88.433334
"01","2017","GA0244","HOM",16.233333
"01","2017","GA0244","HOP",44
"01","2017","GA0244","HTW",1.75
"01","2017","GA0244","HW2",0.616667
"01","2017","GA0244","HWM",15.766667
"01","2017","GA0244","HWP",15.35
"01","2017","GA0244","ILH",15
"01","2017","GA0244","IPF",10.25
"01","2017","GA0244","MMC",17
"01","2017","GA0244","MPF",8
"01","2017","GA0244","MUN",2.033333
"01","2017","GA0244","OTP",51.683332
"01","2017","GA0244","REG",2853.683333
"01","2017","GA0244","RVP",78.5
"01","2017","GA0244","S10",43.883337
"01","2017","GA0244","SPP",183.533334
"01","2017","GA0244","VAH",127
"01","2017","GA0244","VCC",99
"01","2017","IL0258","ATA",0
"01","2017","IL0258","DHH",56
"01","2017","IL0258","DHO",19.300003
"01","2017","IL0258","EWC",20
"01","2017","IL0258","EWH",49
"01","2017","IL0258","FH1",16
"01","2017","IL0258","FHH",80
"01","2017","IL0258","FIF",8.5
"01","2017","IL0258","FIL",67.316667
"01","2017","IL0258","HLW",99.566666
"01","2017","IL0258","HOH",132.583334
"01","2017","IL0258","HOM",32.566668
"01","2017","IL0258","HOP",32
"01","2017","IL0258","HTW",0.166667
"01","2017","IL0258","HWM",31.433332
"01","2017","IL0258","HWP",12.499999
"01","2017","IL0258","ILH",8
"01","2017","IL0258","ILL",33
"01","2017","IL0258","IPF",67
"01","2017","IL0258","IUF",14.5
"01","2017","IL0258","LOF",56
"01","2017","IL0258","MMC",44
"01","2017","IL0258","MPF",30.5
"01","2017","IL0258","MUN",57.65
"01","2017","IL0258","NDH",32.666665
"01","2017","IL0258","OTP",89.750003
"01","2017","IL0258","REG",3840.883333
"01","2017","IL0258","S10",43.716668
"01","2017","IL0258","SDO",0.1
"01","2017","IL0258","SPP",308.183333
"01","2017","IL0258","VAH",148
"01","2017","IL0258","VCC",64
"01","2018","CA0627","DHO",16.833334
"01","2018","CA0627","EWC",22
"01","2018","CA0627","EWH",40
"01","2018","CA0627","FH1",6
"01","2018","CA0627","FHH",20
"01","2018","CA0627","HLW",79.333334
"01","2018","CA0627","HOH",104.666666
"01","2018","CA0627","HOM",24
"01","2018","CA0627","HOP",52
"01","2018","CA0627","HTW",2.2
"01","2018","CA0627","HW2",0.8
"01","2018","CA0627","HWM",16
"01","2018","CA0627","HWP",41.133334
"01","2018","CA0627","ILL",51
"01","2018","CA0627","IPF",16
"01","2018","CA0627","IUF",66.5
"01","2018","CA0627","MMC",63
"01","2018","CA0627","MPF",248
"01","2018","CA0627","MUN",56
"01","2018","CA0627","OTP",124.899999
"01","2018","CA0627","REG",2794.683332
"01","2018","CA0627","RPP",28
"01","2018","CA0627","S10",52.000001
"01","2018","CA0627","SDO",3.449999
"01","2018","CA0627","SIF",152
"01","2018","CA0627","SIU",40
"01","2018","CA0627","SPP",194.783333
"01","2018","CA0627","UMB",61
"01","2018","CA0627","UMP",7
"01","2018","CA0627","VAH",26
"01","2018","CA0627","VCC",72
"01","2018","GA0244","ATA",0
"01","2018","GA0244","DHH",8
"01","2018","GA0244","DHO",45.799997
"01","2018","GA0244","EWC",45
"01","2018","GA0244","EWH",15
"01","2018","GA0244","FHH",24
"01","2018","GA0244","FIF",40
"01","2018","GA0244","FIL",50.116666
"01","2018","GA0244","HLW",74.716668
"01","2018","GA0244","HOH",109.283332
"01","2018","GA0244","HOM",17.966667
"01","2018","GA0244","HOP",48
"01","2018","GA0244","HWM",6.033333
"01","2018","GA0244","HWP",21.7
"01","2018","GA0244","ILH",73
"01","2018","GA0244","ILL",49.5
"01","2018","GA0244","IPF",48
"01","2018","GA0244","IUF",48.1
"01","2018","GA0244","MMC",61
"01","2018","GA0244","MUN",14
"01","2018","GA0244","OTP",221.683335
"01","2018","GA0244","PPD",1
"01","2018","GA0244","REG",4191.083341
"01","2018","GA0244","RTP",136
"01","2018","GA0244","S10",90.816664
"01","2018","GA0244","SPP",191.750001
"01","2018","GA0244","VAH",74
"01","2018","GA0244","VCC",55
"01","2018","IL0258","DHH",4
"01","2018","IL0258","DHO",50.783337
"01","2018","IL0258","EWC",37
"01","2018","IL0258","EWH",58
"01","2018","IL0258","FHH",56
"01","2018","IL0258","FIF",13.966667
"01","2018","IL0258","HLW",190.83334
"01","2018","IL0258","HOH",305.16666
"01","2018","IL0258","HOM",24
"01","2018","IL0258","HOP",72
"01","2018","IL0258","HTW",0.2
"01","2018","IL0258","HW2",1.333333
"01","2018","IL0258","HWM",24
"01","2018","IL0258","HWP",17.899999
"01","2018","IL0258","ILH",8.5
"01","2018","IL0258","ILL",38
"01","2018","IL0258","IPF",103.516667
"01","2018","IL0258","IUF",33
"01","2018","IL0258","MMC",110
"01","2018","IL0258","MPF",49
"01","2018","IL0258","MUN",155.5
"01","2018","IL0258","OTP",561.70001
"01","2018","IL0258","REG",8107.466674
"01","2018","IL0258","RPH",64
"01","2018","IL0258","RPP",16
"01","2018","IL0258","RVP",10
"01","2018","IL0258","S10",250.60001
"01","2018","IL0258","SDO",0.666667
"01","2018","IL0258","SPP",531.766666
"01","2018","IL0258","UTH",3.5
"01","2018","IL0258","UTU",50
"01","2018","IL0258","VAH",80
"01","2018","IL0258","VCC",4
"01","2019","CA0627","DHO",22.366671
"01","2019","CA0627","DTP",2.199999
"01","2019","CA0627","EWC",20
"01","2019","CA0627","FHH",26
"01","2019","CA0627","HLW",40
"01","2019","CA0627","HOH",56
"01","2019","CA0627","HOM",11.333333
"01","2019","CA0627","HOP",58
"01","2019","CA0627","HTW",2.8
"01","2019","CA0627","HW2",2.1
"01","2019","CA0627","HWM",20.666667
"01","2019","CA0627","HWP",14.333333
"01","2019","CA0627","ILL",7
"01","2019","CA0627","IPF",8
"01","2019","CA0627","MMC",78
"01","2019","CA0627","MPF",21
"01","2019","CA0627","MUN",16.5
"01","2019","CA0627","OTP",110.500001
"01","2019","CA0627","REG",1925.95
"01","2019","CA0627","RPP",12.75
"01","2019","CA0627","RVP",112
"01","2019","CA0627","S10",36.499998
"01","2019","CA0627","SDO",2.816664
"01","2019","CA0627","SIF",21
"01","2019","CA0627","SPP",193.316668
"01","2019","CA0627","UMB",73
"01","2019","CA0627","UMP",1
"01","2019","CA0627","URB",1
"01","2019","CA0627","VAH",72
"01","2019","CA0627","VCC",48
"01","2019","GA0244","DHO",11.416667
"01","2019","GA0244","EWC",18
"01","2019","GA0244","EWH",8
"01","2019","GA0244","FHH",16
"01","2019","GA0244","FIL",4.383333
"01","2019","GA0244","FUP",46.5
"01","2019","GA0244","HLW",55.216666
"01","2019","GA0244","HOH",56.783334
"01","2019","GA0244","HOM",8.633334
"01","2019","GA0244","HOP",30
"01","2019","GA0244","HTW",0.1
"01","2019","GA0244","HWM",15.366666
"01","2019","GA0244","HWP",17.666665
"01","2019","GA0244","ILL",38.5
"01","2019","GA0244","IUF",9.566667
"01","2019","GA0244","MMC",9
"01","2019","GA0244","MPF",105
"01","2019","GA0244","MUN",192.5
"01","2019","GA0244","OTP",77.366661
"01","2019","GA0244","REG",2216.25001
"01","2019","GA0244","RVP",40
"01","2019","GA0244","S10",38.216666
"01","2019","GA0244","SPP",89.400001
"01","2019","GA0244","VCC",36
"01","2019","IL0258","DHH",8
"01","2019","IL0258","DHO",44.566669
"01","2019","IL0258","EWC",35
"01","2019","IL0258","EWH",20
"01","2019","IL0258","FHH",8
"01","2019","IL0258","HLW",61.15
"01","2019","IL0258","HOH",98.85
"01","2019","IL0258","HOM",16
"01","2019","IL0258","HOP",38
"01","2019","IL0258","HTW",0.333334
"01","2019","IL0258","HW2",1.366667
"01","2019","IL0258","HWM",8
"01","2019","IL0258","HWP",18.333334
"01","2019","IL0258","ILH",16.5
"01","2019","IL0258","MMC",103
"01","2019","IL0258","MUE",2.5
"01","2019","IL0258","MUN",26
"01","2019","IL0258","NDH",48.716666
"01","2019","IL0258","OTP",315.899996
"01","2019","IL0258","REG",4836.533337
"01","2019","IL0258","S10",58.866669
"01","2019","IL0258","SDO",0.483333
"01","2019","IL0258","SPP",279.233332
"01","2019","IL0258","UTH",20
"01","2019","IL0258","UTU",77
"01","2019","IL0258","VAH",166
"01","2019","IL0258","VCC",40
"01","2020","CA0627","BRH",40
"01","2020","CA0627","DHH",5
"01","2020","CA0627","DHO",3.200001
"01","2020","CA0627","EWC",11
"01","2020","CA0627","EWH",19
"01","2020","CA0627","FHH",8
"01","2020","CA0627","FIL",8
"01","2020","CA0627","HLW",31.766667
"01","2020","CA0627","HOH",72.233333
"01","2020","CA0627","HOM",16
"01","2020","CA0627","HOP",35
"01","2020","CA0627","HTW",0.083334
"01","2020","CA0627","HW2",0.016667
"01","2020","CA0627","HWM",8
"01","2020","CA0627","HWP",11.8
"01","2020","CA0627","ILH",17.5
"01","2020","CA0627","IPF",16
"01","2020","CA0627","IUF",8
"01","2020","CA0627","MMC",19
"01","2020","CA0627","MPF",8
"01","2020","CA0627","MUE",16
"01","2020","CA0627","MUN",24
"01","2020","CA0627","OTP",36.516671
"01","2020","CA0627","REG",1559.783334
"01","2020","CA0627","RPH",32
"01","2020","CA0627","RPP",9.5
"01","2020","CA0627","RVP",8
"01","2020","CA0627","S10",17.433334
"01","2020","CA0627","SDO",0.133333
"01","2020","CA0627","SFF",8
"01","2020","CA0627","SIF",40
"01","2020","CA0627","SPP",128.183334
"01","2020","CA0627","UMB",19
"01","2020","CA0627","VAH",114
"01","2020","CA0627","VCC",33
"01","2020","GA0244","DHO",0.983334
"01","2020","GA0244","EWC",7
"01","2020","GA0244","EWH",22
"01","2020","GA0244","FIL",20
"01","2020","GA0244","HLW",23.733334
"01","2020","GA0244","HOH",72.266666
"01","2020","GA0244","HOM",16
"01","2020","GA0244","HOP",35
"01","2020","GA0244","HWM",24
"01","2020","GA0244","HWP",11.616666
"01","2020","GA0244","ILL",16.033334
"01","2020","GA0244","IUF",28.016667
"01","2020","GA0244","MMC",10
"01","2020","GA0244","MUN",15.5
"01","2020","GA0244","OTP",31.883336
"01","2020","GA0244","REG",1729.533339
"01","2020","GA0244","S10",19.233334
"01","2020","GA0244","SPP",135.099999
"01","2020","GA0244","VAH",24
"01","2020","IL0258","BRH",38
"01","2020","IL0258","DHH",24
"01","2020","IL0258","DHO",27.949998
"01","2020","IL0258","EWC",30
"01","2020","IL0258","EWH",14
"01","2020","IL0258","FHH",48
"01","2020","IL0258","FIF",20.5
"01","2020","IL0258","HLW",142.183332
"01","2020","IL0258","HOH",209.816668
"01","2020","IL0258","HOM",40
"01","2020","IL0258","HOP",32
"01","2020","IL0258","HTW",4.033334
"01","2020","IL0258","HW2",0.766667
"01","2020","IL0258","HWM",8
"01","2020","IL0258","HWP",14.85
"01","2020","IL0258","ILH",8
"01","2020","IL0258","ILL",16
"01","2020","IL0258","IPF",20.5
"01","2020","IL0258","IUF",15.433333
"01","2020","IL0258","MMC",129
"01","2020","IL0258","MPF",8
"01","2020","IL0258","MUE",15
"01","2020","IL0258","MUN",80.966666
"01","2020","IL0258","OTP",256.749982
"01","2020","IL0258","REG",4801.789995
"01","2020","IL0258","RVP",184
"01","2020","IL0258","S10",66.656668
"01","2020","IL0258","SDO",0.6
"01","2020","IL0258","SPP",282.516665
"01","2020","IL0258","UTH",4.5
"01","2020","IL0258","UTU",48.5
"01","2020","IL0258","VAH",108
"01","2020","IL0258","VCC",44
"01","2021","CA0627","DHH",4
"01","2021","CA0627","DHO",1.38
"01","2021","CA0627","EWC",9
"01","2021","CA0627","EWH",26
"01","2021","CA0627","HLW",23.51
"01","2021","CA0627","HOH",64.49
"01","2021","CA0627","HOM",16
"01","2021","CA0627","HOP",32
"01","2021","CA0627","HTW",0.05
"01","2021","CA0627","HW2",0.3
"01","2021","CA0627","HWM",8
"01","2021","CA0627","HWP",9.9
"01","2021","CA0627","MMC",4
"01","2021","CA0627","MUN",8
"01","2021","CA0627","OTP",26.72
"01","2021","CA0627","REG",1118.32
"01","2021","CA0627","RVP",24
"01","2021","CA0627","S10",13.03
"01","2021","CA0627","SDO",0.13
"01","2021","CA0627","SPP",179.26
"01","2021","CA0627","UMB",4
"01","2021","CA0627","VAH",145
"01","2021","CA0627","VCC",101
"01","2021","GA0244","DHH",32
"01","2021","GA0244","DHO",2.28
"01","2021","GA0244","EWC",32
"01","2021","GA0244","EWH",16
"01","2021","GA0244","FHH",40
"01","2021","GA0244","HLW",31.46
"01","2021","GA0244","HOH",88.54
"01","2021","GA0244","HOM",44.07
"01","2021","GA0244","HWM",11.93
"01","2021","GA0244","HWP",0.15
"01","2021","GA0244","IUF",30.5
"01","2021","GA0244","MMC",29
"01","2021","GA0244","MUE",152
"01","2021","GA0244","MUN",48
"01","2021","GA0244","OTP",43.05
"01","2021","GA0244","REG",1496.4
"01","2021","GA0244","S10",13.68
"01","2021","GA0244","SPP",90.93
"01","2021","GA0244","VAH",119
"01","2021","GA0244","VCC",31
"01","2021","IL0258","COQ",80
"01","2021","IL0258","DHH",16
"01","2021","IL0258","DHO",10.45
"01","2021","IL0258","EWC",24
"01","2021","IL0258","EWH",22
"01","2021","IL0258","FHH",3
"01","2021","IL0258","HLW",62.82
"01","2021","IL0258","HOH",153.18
"01","2021","IL0258","HOM",72
"01","2021","IL0258","HTW",0.07
"01","2021","IL0258","HW2",6.08
"01","2021","IL0258","HWM",24
"01","2021","IL0258","IUF",24
"01","2021","IL0258","MMC",77
"01","2021","IL0258","MUE",56
"01","2021","IL0258","MUN",16
"01","2021","IL0258","OTP",114.27
"01","2021","IL0258","REG",3000.3
"01","2021","IL0258","RVP",32
"01","2021","IL0258","S10",26.2
"01","2021","IL0258","SDO",1.3
"01","2021","IL0258","SPP",282.14
"01","2021","IL0258","UTH",81
"01","2021","IL0258","UTU",22
"01","2021","IL0258","VAH",211
"01","2021","IL0258","VCC",32
"02","2017","CA0627","DHO",9.600001
"02","2017","CA0627","DTP",0.1
"02","2017","CA0627","EWC",32
"02","2017","CA0627","EWH",22
"02","2017","CA0627","FHH",16
"02","2017","CA0627","ILH",6.566667
"02","2017","CA0627","ILL",24
"02","2017","CA0627","IPF",24
"02","2017","CA0627","IUF",8
"02","2017","CA0627","JUH",8
"02","2017","CA0627","MMC",19
"02","2017","CA0627","MUN",64
"02","2017","CA0627","OTP",38.550001
"02","2017","CA0627","PPD",5
"02","2017","CA0627","REG",1826.199993
"02","2017","CA0627","RTP",24
"02","2017","CA0627","S10",84.083338
"02","2017","CA0627","SDO",1.583334
"02","2017","CA0627","SIF",16
"02","2017","CA0627","SIU",16
"02","2017","CA0627","SPP",142.916665
"02","2017","CA0627","UMB",21
"02","2017","CA0627","UMP",21
"02","2017","CA0627","VAH",20
"02","2017","CA0627","VCC",32
"02","2017","GA0244","ATA",0
"02","2017","GA0244","BRH",20
"02","2017","GA0244","DHH",16
"02","2017","GA0244","DHO",4.866669
"02","2017","GA0244","EWC",15
"02","2017","GA0244","EWH",17
"02","2017","GA0244","FHH",20
"02","2017","GA0244","FIF",6
"02","2017","GA0244","FIL",8.15
"02","2017","GA0244","ILH",28.5
"02","2017","GA0244","ILL",8
"02","2017","GA0244","IUF",14
"02","2017","GA0244","MMC",21
"02","2017","GA0244","MUE",10
"02","2017","GA0244","MUN",4.5
"02","2017","GA0244","OTP",54.083333
"02","2017","GA0244","REG",2685.083335
"02","2017","GA0244","S10",43.733334
"02","2017","GA0244","SPP",150.683332
"02","2017","GA0244","VAH",144
"02","2017","GA0244","VCC",2
"02","2017","IL0258","ATA",0
"02","2017","IL0258","DH1",8
"02","2017","IL0258","DHH",16
"02","2017","IL0258","DHO",11.516666
"02","2017","IL0258","EWC",20
"02","2017","IL0258","EWH",62
"02","2017","IL0258","FHH",16
"02","2017","IL0258","FIF",16
"02","2017","IL0258","FIL",38.616666
"02","2017","IL0258","ILH",16
"02","2017","IL0258","ILL",8.5
"02","2017","IL0258","IPF",31.5
"02","2017","IL0258","IUF",24.5
"02","2017","IL0258","LOF",160
"02","2017","IL0258","MMC",42
"02","2017","IL0258","MUN",45.5
"02","2017","IL0258","OTP",69.216668
"02","2017","IL0258","REG",3664.800003
"02","2017","IL0258","S10",52.233333
"02","2017","IL0258","SDO",0.216667
"02","2017","IL0258","SPP",258.833332
"02","2017","IL0258","VAH",132
"02","2017","IL0258","VCC",60
"02","2018","CA0627","DHO",26.466668
"02","2018","CA0627","EWC",1
"02","2018","CA0627","EWH",39
"02","2018","CA0627","ILL",8
"02","2018","CA0627","MMC",68
"02","2018","CA0627","MUN",56
"02","2018","CA0627","OTP",85.116666
"02","2018","CA0627","REG",2057.649996
"02","2018","CA0627","RPP",44.083333
"02","2018","CA0627","S10",35.633339
"02","2018","CA0627","SDO",9.766666
"02","2018","CA0627","SIF",48
"02","2018","CA0627","SIU",24
"02","2018","CA0627","SPP",257.616667
"02","2018","CA0627","UMB",56
"02","2018","CA0627","UMP",8
"02","2018","CA0627","VAH",80
"02","2018","CA0627","VCC",46
"02","2018","GA0244","ATA",0
"02","2018","GA0244","DHO",33.166668
"02","2018","GA0244","EWC",66
"02","2018","GA0244","FIF",24
"02","2018","GA0244","FIL",2.116667
"02","2018","GA0244","FUP",16.5
"02","2018","GA0244","ILH",25
"02","2018","GA0244","ILL",87.8
"02","2018","GA0244","IPF",24
"02","2018","GA0244","IUF",44
"02","2018","GA0244","JUH",8.5
"02","2018","GA0244","MMC",16
"02","2018","GA0244","MPF",33
"02","2018","GA0244","MUN",24
"02","2018","GA0244","OTP",132.333332
"02","2018","GA0244","REG",3800.916657
"02","2018","GA0244","S10",86.033339
"02","2018","GA0244","SPP",190.583334
"02","2018","GA0244","VAH",24
"02","2018","GA0244","VCC",40
"02","2018","IL0258","BRH",43.5
"02","2018","IL0258","DHH",16
"02","2018","IL0258","DHO",17.766666
"02","2018","IL0258","EWC",31
"02","2018","IL0258","EWH",44
"02","2018","IL0258","FHH",8
"02","2018","IL0258","FIF",8.5
"02","2018","IL0258","FIL",8
"02","2018","IL0258","ILH",15.5
"02","2018","IL0258","ILL",33.5
"02","2018","IL0258","IPF",32
"02","2018","IL0258","IUF",40
"02","2018","IL0258","MMC",72
"02","2018","IL0258","MUE",19.5
"02","2018","IL0258","MUN",70
"02","2018","IL0258","OTP",190.300009
"02","2018","IL0258","REG",5361.399992
"02","2018","IL0258","RPH",40
"02","2018","IL0258","S10",74.716667
"02","2018","IL0258","SDO",4.516667
"02","2018","IL0258","SPP",343.116663
"02","2018","IL0258","UTH",19.166665
"02","2018","IL0258","UTU",40
"02","2018","IL0258","VAH",64
"02","2018","IL0258","VCC",16
"02","2019","CA0627","DHH",8
"02","2019","CA0627","DHO",4.349999
"02","2019","CA0627","EWC",21
"02","2019","CA0627","EWH",42
"02","2019","CA0627","FIF",24
"02","2019","CA0627","ILH",16
"02","2019","CA0627","ILL",49
"02","2019","CA0627","IPF",48
"02","2019","CA0627","MMC",51
"02","2019","CA0627","MPF",8
"02","2019","CA0627","MUE",61.5
"02","2019","CA0627","MUN",8
"02","2019","CA0627","OTP",41.933336
"02","2019","CA0627","PCH",3
"02","2019","CA0627","REG",1620.683337
"02","2019","CA0627","RPP",18.466667
"02","2019","CA0627","RVP",8
"02","2019","CA0627","S10",27.699998
"02","2019","CA0627","SDO",6.016667
"02","2019","CA0627","SFF",24
"02","2019","CA0627","SIF",32
"02","2019","CA0627","SPP",169
"02","2019","CA0627","UMB",40
"02","2019","CA0627","URB",2
"02","2019","CA0627","VAH",39
"02","2019","CA0627","VCC",31
"02","2019","GA0244","BRH",64
"02","2019","GA0244","DHH",8
"02","2019","GA0244","DHO",15.599999
"02","2019","GA0244","EWC",32
"02","2019","GA0244","EWH",8
"02","2019","GA0244","FHH",16
"02","2019","GA0244","FIL",28.416666
"02","2019","GA0244","ILH",16
"02","2019","GA0244","ILL",4.75
"02","2019","GA0244","IPF",8
"02","2019","GA0244","IUF",28.583333
"02","2019","GA0244","MMC",6
"02","2019","GA0244","MPF",111.5
"02","2019","GA0244","MUE",82.5
"02","2019","GA0244","MUN",167.5
"02","2019","GA0244","OTP",76.399997
"02","2019","GA0244","REG",1854.150002
"02","2019","GA0244","RPP",18
"02","2019","GA0244","S10",37.649999
"02","2019","GA0244","SPP",81.050001
"02","2019","GA0244","VAH",56
"02","2019","GA0244","VCC",80
"02","2019","IL0258","DHO",43.316668
"02","2019","IL0258","EWC",21
"02","2019","IL0258","EWH",1
"02","2019","IL0258","FH1",8
"02","2019","IL0258","FHH",32
"02","2019","IL0258","FUP",8
"02","2019","IL0258","MMC",74
"02","2019","IL0258","MPF",16.5
"02","2019","IL0258","MUN",32
"02","2019","IL0258","NDH",4.216667
"02","2019","IL0258","OTP",377.85
"02","2019","IL0258","REG",4670.75
"02","2019","IL0258","RPH",16
"02","2019","IL0258","S10",53.450003
"02","2019","IL0258","SDO",2.933334
"02","2019","IL0258","SPP",345.783335
"02","2019","IL0258","UTU",29.75
"02","2019","IL0258","VAH",96
"02","2019","IL0258","VCC",24
"02","2020","CA0627","DHH",8
"02","2020","CA0627","DHO",5.216667
"02","2020","CA0627","EWC",33
"02","2020","CA0627","EWH",12
"02","2020","CA0627","ILH",5
"02","2020","CA0627","IPF",22
"02","2020","CA0627","IUF",8
"02","2020","CA0627","MMC",14
"02","2020","CA0627","MPF",8
"02","2020","CA0627","OTP",39.866664
"02","2020","CA0627","REG",1523.566664
"02","2020","CA0627","RPH",8
"02","2020","CA0627","S10",18.88333
"02","2020","CA0627","SDO",0.75
"02","2020","CA0627","SIF",54
"02","2020","CA0627","SPP",138.333333
"02","2020","CA0627","UMB",17
"02","2020","CA0627","UMP",1
"02","2020","CA0627","VAH",21
"02","2020","CA0627","VCC",5
"02","2020","GA0244","DHH",14
"02","2020","GA0244","DHO",0.133333
"02","2020","GA0244","EWC",1
"02","2020","GA0244","EWH",35
"02","2020","GA0244","FHH",16
"02","2020","GA0244","FIF",92.233333
"02","2020","GA0244","FIL",38.933334
"02","2020","GA0244","FUP",5.966667
"02","2020","GA0244","ILH",48
"02","2020","GA0244","ILL",8.5
"02","2020","GA0244","IPF",100.716666
"02","2020","GA0244","IUF",35.716667
"02","2020","GA0244","MMC",2
"02","2020","GA0244","MPF",11.933334
"02","2020","GA0244","MUN",14.5
"02","2020","GA0244","OTP",25.516664
"02","2020","GA0244","REG",1525.966666
"02","2020","GA0244","S10",23.516664
"02","2020","GA0244","SPP",126.849998
"02","2020","GA0244","VAH",104
"02","2020","IL0258","DHH",16
"02","2020","IL0258","DHO",55.413333
"02","2020","IL0258","EWC",56
"02","2020","IL0258","EWH",77
"02","2020","IL0258","FHH",24
"02","2020","IL0258","FIF",24
"02","2020","IL0258","ILH",12.5
"02","2020","IL0258","ILL",17
"02","2020","IL0258","IPF",28.5
"02","2020","IL0258","MMC",99
"02","2020","IL0258","MPF",17.033334
"02","2020","IL0258","MUN",95.266667
"02","2020","IL0258","OTP",180.293335
"02","2020","IL0258","REG",3972.266664
"02","2020","IL0258","S10",79.413334
"02","2020","IL0258","SDO",21.75
"02","2020","IL0258","SPP",332.609998
"02","2020","IL0258","UTU",68
"02","2020","IL0258","VAH",202
"02","2020","IL0258","VCC",84
"02","2021","CA0627","DHO",1.42
"02","2021","CA0627","EWC",26
"02","2021","CA0627","EWH",16
"02","2021","CA0627","FHH",14
"02","2021","CA0627","HOM",8
"02","2021","CA0627","HW2",0.04
"02","2021","CA0627","HWM",16
"02","2021","CA0627","ILH",6.5
"02","2021","CA0627","IPF",32
"02","2021","CA0627","MMC",6
"02","2021","CA0627","OTP",17.1
"02","2021","CA0627","REG",1189.7
"02","2021","CA0627","S10",16.24
"02","2021","CA0627","SPP",99.69
"02","2021","CA0627","UMB",5
"02","2021","CA0627","URB",4
"02","2021","CA0627","VCC",16
"02","2021","GA0244","BRH",24
"02","2021","GA0244","COQ",88
"02","2021","GA0244","DHO",4.55
"02","2021","GA0244","FHH",8
"02","2021","GA0244","HOM",16
"02","2021","GA0244","HW2",1.12
"02","2021","GA0244","HWM",8
"02","2021","GA0244","ILH",28.75
"02","2021","GA0244","IPF",28.75
"02","2021","GA0244","MMC",8
"02","2021","GA0244","MUE",95
"02","2021","GA0244","MUN",121
"02","2021","GA0244","OTP",35.47
"02","2021","GA0244","REG",1664.05
"02","2021","GA0244","RPH",80
"02","2021","GA0244","S10",32.07
"02","2021","GA0244","SPP",98.03
"02","2021","GA0244","VAH",56
"02","2021","IL0258","DHH",40
"02","2021","IL0258","DHO",0.8
"02","2021","IL0258","EMP",21.5
"02","2021","IL0258","EWC",28
"02","2021","IL0258","EWH",86
"02","2021","IL0258","FHH",48
"02","2021","IL0258","HOM",25.6
"02","2021","IL0258","HWM",38.4
"02","2021","IL0258","ILL",16
"02","2021","IL0258","MMC",83
"02","2021","IL0258","MUE",8
"02","2021","IL0258","NDH",17.5
"02","2021","IL0258","OTP",57.42
"02","2021","IL0258","REG",2502.78
"02","2021","IL0258","S10",10.3
"02","2021","IL0258","SPP",175.27
"02","2021","IL0258","UTH",10
"02","2021","IL0258","UTU",142
"02","2021","IL0258","VAH",101
"02","2021","IL0258","VCC",23
"03","2017","CA0627","DHH",8
"03","2017","CA0627","DHO",25.6
"03","2017","CA0627","DTP",7.933333
"03","2017","CA0627","EWC",24
"03","2017","CA0627","EWH",17
"03","2017","CA0627","FHH",8
"03","2017","CA0627","FIF",56
"03","2017","CA0627","ILH",16
"03","2017","CA0627","ILL",14
"03","2017","CA0627","IPF",56
"03","2017","CA0627","MMC",40
"03","2017","CA0627","MUN",29.5
"03","2017","CA0627","OTP",113.850002
"03","2017","CA0627","PPD",4
"03","2017","CA0627","REG",1769.266668
"03","2017","CA0627","RPP",5
"03","2017","CA0627","S10",74.183337
"03","2017","CA0627","SDO",2.616666
"03","2017","CA0627","SIF",8
"03","2017","CA0627","SPP",138.816667
"03","2017","CA0627","UMB",41
"03","2017","CA0627","UMP",44
"03","2017","CA0627","VAH",78
"03","2017","CA0627","VCC",208
"03","2017","GA0244","DHH",8
"03","2017","GA0244","DHO",1.916665
"03","2017","GA0244","EWC",2
"03","2017","GA0244","EWH",19
"03","2017","GA0244","FH1",8
"03","2017","GA0244","FHH",24
"03","2017","GA0244","FIF",16.5
"03","2017","GA0244","ILH",41.5
"03","2017","GA0244","ILL",25
"03","2017","GA0244","MMC",9
"03","2017","GA0244","MUN",43.5
"03","2017","GA0244","OTP",42.200001
"03","2017","GA0244","REG",2931.816662
"03","2017","GA0244","RPP",1
